id_cliente,nombre_cliente,ingresos_ano_anterior,egresos_ano_anterior,valor_credito_mora,numero_cuotas_mora,edad
103615,Mateo Martínez Valencia,25000000.00,13842172,6400000.00,1,72
101589,Luis Jorge Chávez Arias,2500000,1273523,0,0,48.5
102511,Diego Ramírez Hernández,12000000,5774965,3500000.00,5,30 años
101827,Alejandro Moreno Castro,35000000,26550630,$ 0,0,52
101950,Tareck Zaidan El Aissami,2500000 COP,1681351,12000000 COP,1,25
101913,Felipe Jaramillo Arias,"$ 12,000,000",,6400000 COP,3,43
102669,,,12315149,0,0,50
101526,María Claudia López Arias,18000000.00,8013128,0,,73.5
101496,Patricia Camila Suárez Suárez,18000000,$13064183,$ 0,0,41
101065,Mariana Mariana Rojas Hernández,$35000000,16796717,12000000,7,36
103337,,,32183585,0,0,70
100329,José Adriana Navarro Hernández,5000000 COP,,500000.00,3,61
103225,Mateo Gabriel Rojas Díaz,35000000 COP,"$ 26,020,000",6400000 COP,2.0,18
102739,Lucía Adriana Arias Mejía,12000000,,$ 0,,42
102916,Daniela Felipe Rodríguez Romero,2500000.00,"$ 2,116,626",$ 0,0,61
100277,Paula Mariana Sánchez Restrepo,9500000,7776779,0.00,0,17
101139,Camila Fernando Rodríguez Hernández,9500000,5745575 COP,,0,52 años
100885,"AL-ASSAD, Bashar",3500000,1992170,$ 0,0,15
101858,Alejandro Restrepo Díaz,"$ 25,000,000",,0.00,0,36
101155,Andrés Hernández Chávez,7200000,2909781,0,0,18
103207,Alex Nain Saab Moran,35000000,27212111,500000,10,35
101694,HAMAS,"$ 50,000,000",35667404,"$ 12,000,000",9,43
100578,Natalia Lucía Ospina Ospina,$50000000,30409771,0,0,35
102547,Mateo Natalia Jaramillo Díaz,18000000,"$ 7,607,328",0 COP,0,29
102891,Gonzalo Martínez Silva,12000000,$9326392,"$ 3,500,000",9,47
101413,Camilo Diana Suárez Ospina,7200000 COP,,0,,25
101274,"SAAB MORAN, Alex Nain","$ 9,500,000",7484383,0.00,0,71 años
100803,"ZAHHAR, Mahmoud Khaled",25000000,"$ 12,569,330",0.00,0,
102822,Bashar Al Assad,50000000,"$ 36,674,838",0.00,0,62
102109,Ana Laura Vargas García,25000000,10174057,500000 COP,10.0,36
100343,,5000000,,0,0,
103311,Gonzalo Castro Martínez,18000000,15923921,,3.0,50 años
102718,Laura Mateo Romero Silva,7200000.00,"$ 6,099,979",0 COP,0,15 años
103207,Alex Nain Saab Moran,35000000,27212111,,10,35
101256,Claudia Martínez Arias,2500000,1884095.00,0,0,35
100428,,9500000,8229298,500000,5,43
103666,"ZAHHAR, Mahmoud Khaled",7200000.00,5904679,$ 0,0,41.5
101656,China Aerospace Science & Tech Corp,50000000,"$ 36,878,487",$ 0,0,64
102592,Jamileh Abdullah Al-Shanti,9500000,6383934.00,0 COP,0,27
102033,Diego Silva Restrepo,50000000.00,,0.00,0,53
102016,Rafael Caro-Quintero,50000000,30171845,$ 0,0,34 años
100124,Camila Camila Torres Valencia,"$ 9,500,000",,$ 0,0,59 años
100500,Verónica Patricia Castro Ospina,7200000,3500608.00,0,,18
103741,María Rodríguez Torres,18000000,9136010,,0,45
100052,Juan Vargas Chávez,"$ 50,000,000",28380529,,0,67
101053,Esteban Alejandro López Rodríguez,50000000,20779431,0,0,44.5
100384,Esteban Patricia Morales López,50000000,44142421,0,0,39.5
102174,Mateo Ramírez Romero,,"$ 4,468,818",500000,3,35 años
101706,,,$2233810,0 COP,0 cuotas,59
100400,"AL-SHANTI, Jamileh Abdullah",$3500000,1443665,$ 0,0,49
100877,Claudia Mariana Pérez Gómez,5000000 COP,3367894,0 COP,0,49
102941,Verónica Gabriel Castro Suárez,25000000,17568222,0,0,30
103313,"CABELLO RONDON, Diosdado",50000000,24696200,0 COP,0,70
102410,"SAAB MORAN, Alex Nain","$ 5,000,000",4062631,0.00,0,21.5
100032,Fernando Ricardo Hernández Moreno,18000000,7387262,0.00,0,40
102821,"GUZMAN LOERA, Joaquin",7200000.00,2969244,$ 0,0,29
103113,Nicolas Maduro Moros,"$ 5,000,000",2452114.00,0 COP,0,56
102106,"LUKASHENKO, Aleksandr",5000000,2855803.00,,0.0,59
101140,Esteban Restrepo Mejía,$3500000,2965820 COP,0,0.0,72
101463,Alejandro Restrepo Moreno,,6149782.00,$ 0,0,50
102201,"LUKASHENKO, Aleksandr",50000000,28595720,0.00,0,17.5
102156,Daniela Lucía González Ramírez,$2500000,1178278.00,0,0,49
101053,Esteban Alejandro López Rodríguez,50000000,20779431,0,,44.5
102504,Paula Lucía Silva Sánchez,"$ 50,000,000",26789929,0.00,0,60
100249,Valentina Luis Ramírez Silva,"$ 18,000,000",12877487,0.00,0,16.5
100592,Gonzalo Felipe Vargas Rojas,12000000,6694837,0 COP,0,15
101964,Diosdado Cabello Rondon,5000000,"$ 2,675,870",$ 0,,
101124,,,1959420.00,0.00,0 cuotas,14
103565,"TREVIÑO MORALES, Miguel Angel",$9500000,$7279407,"$ 12,000,000",7.0,43.5
101336,Esteban Verónica González Moreno,25000000,14742114,$ 0,0,44
103505,Lucía Natalia Gómez Valencia,"$ 5,000,000",2601501,0,0 cuotas,35
103069,Gabriel Juan González Ramírez,25000000 COP,"$ 20,136,342",0,,20
101674,Luis Torres Moreno,35000000 COP,,$3500000,10,15
101314,María Pérez Moreno,"$ 50,000,000",38424426 COP,0.00,0,20
103744,,"$ 35,000,000","$ 20,881,816",$ 0,0,66
103065,Esteban Adriana Rojas Mendoza,12000000,10677884,0 COP,0.0,78 años
103400,Juan Gutiérrez Ospina,$5000000,4243097,0.00,0,21 años
101534,Laura Luis Ospina Jaramillo,50000000,44136605,500000,3,15
102753,Ricardo Santiago Jiménez Morales,5000000,4165549,0.00,0,49
101802,Gabriel Alejandro Jaramillo Rojas,9500000 COP,,0,0,17
102970,Alejandro Carlos Ospina Navarro,12000000,7260576,500000.00,2,14
100417,Jorge Lucía Jaramillo Mejía,3500000,"$ 1,612,306",500000.00,7,
102842,Carlos Castro Castro,2500000.00,1151803.00,0.00,0,62
100449,Nicolas Maduro Moros,18000000.00,9742216,0 COP,0,17.5
102517,José Mejía Silva,25000000,10562911.00,0,0,38
101918,Esteban Vargas García,$2500000,1345643.00,0,0 cuotas,69
103586,Verónica Navarro Jiménez,25000000,$12519269,0 COP,0,33
102197,,,13312599,0,0,79
102054,,,6601209 COP,0 COP,0,42
101681,Camilo Patricia Sánchez Castro,$2500000,2151699 COP,0.00,0,33
100416,Ricardo Ricardo Rodríguez Ospina,7200000,,$ 0,0,14
102742,Juan Fernando Mejía Rodríguez,"$ 25,000,000",11393375,12000000,8,53
100509,Alejandro García Chávez,50000000,,$ 0,0,55
102045,Valentina Suárez Gutiérrez,7200000,5475238.00,0.00,0,41
100318,Valentina Daniela González Rodríguez,9500000,5366198.00,0.00,0.0,59
101795,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,2500000,"$ 1,085,516",6400000,,34 años
101285,María Lucía Vargas Hernández,50000000,42264269,0,0,56
101645,Natalia Gabriel Restrepo Valencia,"$ 2,500,000",2012641.00,12000000 COP,3,35 años
100186,Tareck Zaidan El Aissami,50000000,41452002 COP,0.00,0,33
100875,,$50000000,,$ 0,0,62
100776,"GUZMAN LOERA, Joaquin",9500000,$8398693,12000000.00,,56.5
103485,Ricardo Jorge Restrepo Navarro,25000000 COP,,3500000 COP,3,38.5
100802,Mariana Luis Rojas Rodríguez,3500000,"$ 1,679,073",$ 0,0,76
101596,Claudia Navarro Mendoza,$25000000,11748317,500000 COP,7,58 años
102898,José Camila López Gutiérrez,3500000,2056097 COP,$ 0,0,41
100803,"ZAHHAR, Mahmoud Khaled",25000000,"$ 12,569,330",0.00,0,75
103234,Gonzalo Daniela Martínez Romero,12000000,10205986,$ 0,0,26
101081,Laura Juliana Moreno Arias,7200000.00,5350745,$ 0,0,79
102811,Jorge Jaramillo Rodríguez,"$ 25,000,000",14024016,12000000,11.0,44 años
102726,Verónica Camila Moreno Ortiz,5000000,,0,0,17
102814,José Gabriel Hernández Silva,9500000 COP,,0,0,41 años
102101,Ana Navarro Romero,7200000,5641052.00,$ 0,0,54
100114,José Ramírez Díaz,5000000 COP,3965754,$6400000,2,17.5
100692,Ana Diana Vargas Valencia,18000000,10875586,1200000,8,32
102999,Esteban Diego Jaramillo López,,3419495.00,500000,3.0,29
100591,Luis María Gutiérrez Mendoza,$50000000,23857074 COP,0.00,0,27
100603,Luis Gonzalo Ortiz López,9500000,5677145 COP,0,0,74
100183,Ricardo Suárez Ortiz,25000000,19192856,$ 0,0,63
101222,,5000000 COP,2856832,6400000,1,74
103260,Jorge Juan Suárez Chávez,5000000 COP,4234584,$3500000,7,74
103335,Carlos Ramírez Jiménez,"$ 12,000,000",7795323.00,$3500000,8,39
100283,"AL-ASSAD, Bashar",18000000,12012822,"$ 1,200,000",8,44
101135,Jorge Torres Gómez,50000000,25653977.00,0,0,25
103259,Esteban Alejandro Díaz Navarro,18000000,13532331,0 COP,0.0,18
103246,Jorge Paula Moreno Mejía,18000000.00,12168944,0 COP,0,82
100786,Valentina Natalia Ortiz Silva,$50000000,41983026,$ 0,0,35.5
103761,Carlos Gutiérrez López,3500000,$3147627,0 COP,0,65
103716,Juan José Silva Martínez,5000000.00,3445452,500000,9,47 años
101388,Mariana Gómez Ospina,7200000,"$ 3,442,730",0 COP,0,
102049,,,9984566,,0 cuotas,78
101037,"CABELLO RONDON, Diosdado",25000000,22242774,0,,29
103129,Adriana Jiménez Rodríguez,25000000 COP,12885272,0,0,25
101146,,,$3615457,,0.0,14
103114,Juliana Daniela Martínez Gómez,$50000000,27285710,0.00,,49
103556,Luis Natalia Jaramillo Restrepo,50000000,,0,0,16
102217,Laura Carlos Arias Arias,,26091272 COP,0 COP,0,22.5
103288,Javier Romero Silva,3500000,1663927.00,$ 0,0,53
101187,Javier Valencia Romero,18000000,13139323,0,0,68
101212,,7200000,"$ 3,687,515",0.00,0,39
102493,Gabriel Sofía García Suárez,$5000000,2578261,0,0,14
102963,Ricardo García Torres,$7200000,6311838,0.00,0,54
103202,"AL-ZAZA, Ziad",,"$ 13,474,770",3500000,,15.5
103100,Diego Natalia Ospina López,35000000.00,23632546,6400000,4,49
102035,Alex Nain Saab Moran,"$ 35,000,000",,6400000,9,36
103110,Luis José Martínez Valencia,3500000 COP,,3500000,5,67
101666,Diosdado Cabello Rondon,"$ 18,000,000","$ 10,580,809",$ 0,0,46 años
100212,Natalia Romero Díaz,18000000,9220637 COP,0,0,72
102898,José Camila López Gutiérrez,3500000,2056097 COP,$ 0,0,41
103188,Mariana García Gutiérrez,18000000,9876904,,0,33 años
100135,Gonzalo Claudia Jiménez Rodríguez,50000000,44589272.00,0.00,0,68
100476,Verónica Diego Ramírez Romero,25000000,15476927,500000,,59
101483,"CABELLO RONDON, Diosdado",2500000,1148079,0 COP,0,15
101364,Mariana Ricardo Ramírez Romero,35000000 COP,20738384,1200000.00,2,
100936,Mariana Juan Vargas López,$2500000,1100227,$3500000,8,56.5
102294,Gonzalo Sánchez Gutiérrez,"$ 7,200,000",3494791.00,$ 0,0,29
103767,Andrés Javier Jaramillo Díaz,"$ 50,000,000",40565891.00,"$ 500,000",11 cuotas,49
102360,Santiago Natalia Arias Vargas,50000000 COP,"$ 44,444,232",12000000,11.0,40
102219,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,$9500000,"$ 5,791,700",$ 0,,74
100732,Nicolas Maduro Moros,"$ 5,000,000",$4134573,500000,1.0,59
101478,Felipe Carlos Pérez Mejía,12000000.00,10327586,$ 0,0,51
101662,Jorge Andrés Moreno Morales,18000000,7357670.00,$ 0,0,29
101456,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,25000000.00,"$ 21,532,799",0,0,
101971,Ana Navarro Martínez,7200000 COP,4564613,"$ 12,000,000",2,56
100580,Lucía Vargas Pérez,"$ 5,000,000",$2812219,0 COP,0,49
103258,"ZAHHAR, Mahmoud Khaled",50000000.00,41977881 COP,6400000.00,2,26 años
100309,Bashar Al Assad,18000000,12236923 COP,3500000,9,20
102958,Diana Jiménez González,"$ 9,500,000",7439459,0.00,0,48
100301,Esteban Rodríguez Arias,2500000,1666957.00,,0.0,25
102314,Esteban Navarro Ospina,35000000 COP,"$ 14,643,390",0,0,73
102398,,,14550861,0.00,0,68
103450,Natalia Diana García Restrepo,$5000000,2405673,"$ 6,400,000",10,74
103702,Mohammed Abu Teir,$25000000,"$ 10,249,038",0 COP,0,47
102387,Verónica Ramírez González,7200000.00,3120008.00,,5,48 años
101230,,$9500000,5797244,0 COP,0 cuotas,32
101966,Mariana López Moreno,25000000 COP,15450774 COP,$1200000,11,16
102472,Verónica Diana Vargas Valencia,"$ 2,500,000",2088335,$ 0,0,21
102512,Ricardo López Díaz,5000000,2223606,$ 0,0 cuotas,16
102380,Juan Andrés Mendoza Jaramillo,2500000,1271982 COP,$ 0,0 cuotas,18
101957,,5000000,4276634,0,0,63
103779,"MADURO MOROS, Nicolas","$ 35,000,000",$17782913,0,0,63
102780,Patricia Ricardo Vargas Restrepo,"$ 18,000,000","$ 7,560,116",12000000,10,36
100755,Ziad Al Zaza,$50000000,,0,0.0,26
102136,Alejandro Carlos Gómez García,$3500000,2485004.00,3500000,,72
100670,Camilo Claudia Valencia Silva,50000000,,0,0,24
103265,"ABU TEIR, Mohammed",25000000.00,13895197.00,0,0,62
103150,Lucía López Martínez,50000000,"$ 38,767,354","$ 6,400,000",7,65 años
102880,Ana Martínez Gómez,18000000,10854293,1200000.00,4 cuotas,58
101233,Mohammed Abu Teir,25000000,11100248,0,0,17 años
100721,Jorge Daniela Moreno Vargas,2500000,1451036,0 COP,0,
103009,Alex Nain Saab Moran,"$ 7,200,000",,0 COP,0,28
102406,Ismael Zambada Garcia,25000000,13858430,,11,67
102285,Patricia Valentina Gutiérrez Rojas,35000000,29800542.00,,,54
100080,Camilo Verónica Gómez Torres,9500000,"$ 4,483,922",0.00,0.0,19
101270,Gonzalo Martínez Romero,3500000,2911458,0,0,69
100225,Juliana Ospina Díaz,"$ 12,000,000",9381904 COP,,0,
100392,Andrés Ramírez Hernández,50000000,,$3500000,1 cuotas,60 años
101119,Verónica Rojas Martínez,$5000000,3226459.00,0,0,49
102431,Gabriel Esteban Ospina Gutiérrez,5000000,,$ 0,0,19
102091,Fernando Luis López González,3500000,"$ 2,952,893",0 COP,0,33
102503,Bashar Al Assad,7200000,"$ 5,878,408",0,0 cuotas,47
100496,Verónica Gonzalo Moreno Mejía,"$ 3,500,000",1639427 COP,$ 0,,39
103440,Javier Suárez Romero,$18000000,"$ 14,941,374",0.00,0,78
102691,Mahmoud Khaled Zahhar,"$ 9,500,000",3884722.00,6400000,,
101184,Ziad Al Zaza,35000000.00,"$ 15,028,821",0,0,45.5
103593,José Adriana García García,25000000.00,"$ 11,488,531",0 COP,0,64
100180,,,32443763,$500000,11,55
100156,Sofía Verónica González Morales,9500000,"$ 7,537,147",,0,42
100362,,,2172700,,0,27
102571,"CARO QUINTERO, Rafael",25000000.00,16644483,0,0,34
102146,Juliana Daniela Jaramillo Vargas,35000000,14279050,$ 0,0,37.5
102965,Mohammed Abu Teir,18000000.00,7648294,0 COP,0,47
101720,Felipe Diego Morales Moreno,$5000000,3387501 COP,0 COP,0,27 años
102472,Verónica Diana Vargas Valencia,"$ 2,500,000",2088335,$ 0,0,21
101686,Laura Paula Mendoza Morales,5000000,$3195586,"$ 3,500,000",4.0,17
101552,"MADURO MOROS, Nicolas",7200000 COP,5077603,$ 0,0,35 años
101246,Mateo Alejandro Ramírez Morales,25000000 COP,18282100,3500000 COP,4,37
103793,Natalia Rodríguez Pérez,,"$ 2,205,998",0.00,0,50
100066,Mateo Ortiz Torres,9500000,5230373,,0,
102881,Alejandro Sofía Gutiérrez Jaramillo,12000000,8422452.00,0 COP,0,44
102816,"KIM, Jong Un",9500000 COP,6255809 COP,,,60
100051,Natalia Jaramillo Torres,7200000,3814949,0.00,0,67
101401,Fernando Rodríguez Martínez,12000000,8377087 COP,$ 0,0,65
100970,Sofía Verónica Navarro Ospina,2500000.00,$1920931,$ 0,,
102155,,"$ 3,500,000","$ 1,773,130",3500000,1,37 años
100072,Andrés Jaramillo García,"$ 3,500,000",1977544,0.00,0,48
102097,Gonzalo Mateo Suárez Torres,"$ 2,500,000",1301550,0 COP,0,72
101852,Daniela Jiménez Torres,"$ 7,200,000",3528944,0 COP,0,71
100919,Nicolas Maduro Moros,12000000,8707492.00,0,0,71
102124,,18000000,"$ 9,932,165",0.00,0,17
100284,Patricia Patricia Vargas Valencia,"$ 3,500,000",2997066,,12,31
100890,Fernando María Díaz Ramírez,5000000 COP,2292072.00,0 COP,0,42
100339,Lucía Santiago Navarro González,18000000,"$ 9,561,513",,0,14
100592,Gonzalo Felipe Vargas Rojas,12000000,6694837,0 COP,0,15
103556,Luis Natalia Jaramillo Restrepo,50000000,"$ 30,901,712",0,0,16
103430,Jamileh Abdullah Al-Shanti,35000000,$20509105,,0,16
100026,Paula Gabriel Morales Vargas,35000000,14262745.00,0 COP,0.0,21
103004,Carlos María López Jaramillo,9500000.00,7115761.00,$500000,10,20
100185,Luis Verónica Morales Gómez,,5627002,0.00,0,71
100454,HAMAS,50000000,31890725,3500000,12,59
102605,Daniela Mateo Pérez González,,,0.00,0,65
103245,María Mateo Gómez Rojas,50000000.00,$20196590,1200000,12.0,24 años
100428,,9500000,8229298,500000,5,43
101863,Natalia Claudia Ospina Gutiérrez,25000000,19480744,$ 0,0,55
102475,Rafael Caro-Quintero,18000000,12514823,6400000,7,16
100290,Fernando Navarro Silva,9500000,4675827,6400000,9,53
101424,Paula García López,7200000,5782404 COP,0,0 cuotas,74
102468,Gonzalo Mejía Ospina,$5000000,3518623,1200000,10,69
101622,Alex Nain Saab Moran,7200000,3631242,3500000.00,7 cuotas,20
102083,Camilo Ricardo Suárez Rojas,,7516968,0.00,0.0,46
100103,Patricia Lucía Moreno Vargas,2500000,"$ 1,725,672",0 COP,,25
103313,"CABELLO RONDON, Diosdado",50000000,24696200,0 COP,0,70
100149,Mariana Restrepo Martínez,12000000,6360657,$ 0,0,17
101833,Adriana Adriana Gómez Castro,18000000,$12940252,0,0,38
100937,"ZAHHAR, Mahmoud Khaled","$ 3,500,000",$1506072,1200000.00,4,61
101475,Paula Felipe Mejía Arias,,14618796.00,0,0,22
100878,Javier Paula Ortiz Ortiz,25000000 COP,$17582249,,0,34
102326,Diego Ospina Morales,5000000,"$ 3,155,043",,3,65
103513,Juliana Luis Torres Ramírez,$12000000,10474390,$ 0,0,72
103790,,25000000 COP,14743193.00,$ 0,0 cuotas,
101496,Patricia Camila Suárez Suárez,18000000,$13064183,$ 0,0,41
100558,Diego Diana Sánchez Suárez,9500000.00,8430965,6400000,12,40
100854,Natalia Esteban Silva Navarro,5000000,3382411 COP,$ 0,0,28
102454,Gonzalo Gómez Ortiz,2500000.00,1632081,"$ 6,400,000",6 cuotas,41
101483,"CABELLO RONDON, Diosdado",2500000,1148079,0 COP,0,15
100196,Rafael Caro-Quintero,18000000,15185544,,0,76 años
100302,Carlos Diego Mendoza Díaz,$3500000,1570085,0 COP,0,37.5
100359,Jorge Sánchez Mendoza,"$ 12,000,000",9723159,0,0,14.5
102174,Mateo Ramírez Romero,5000000.00,"$ 4,468,818",500000,3,35 años
103492,Gabriel Juan Torres Restrepo,,15860476,500000,3,56
102725,"GUZMAN LOERA, Joaquin",$3500000,2388828,1200000 COP,2,14
102968,Gabriel Mateo Romero Hernández,50000000,20814360.00,$1200000,3,74 años
100873,Javier Silva Pérez,3500000,2034431,0,0,51
100258,"AL-ZAZA, Ziad",5000000,,$ 0,0,31
101693,Gabriel Torres Ortiz,35000000,23861422 COP,0.00,,61.5
103471,Valentina García Arias,7200000,"$ 6,441,518",0,0,77
102920,Tareck Zaidan El Aissami,2500000,2074544,0.00,0,14
100716,Felipe Esteban Ospina González,"$ 35,000,000",18984648.00,0.00,0,50 años
100757,Gabriel Claudia Morales Martínez,"$ 18,000,000",,6400000,3 cuotas,16
103572,Gabriel Lucía Restrepo Sánchez,5000000,$3480238,"$ 12,000,000",,72
102301,"LUKASHENKO, Aleksandr",7200000 COP,6415748,12000000.00,1,27
102173,Ana Daniela Díaz Jaramillo,9500000,$7375128,3500000,10.0,26 años
100064,Claudia María Vargas Hernández,35000000 COP,16638036,$500000,2,61
100731,"MADURO MOROS, Nicolas",35000000 COP,23735653,3500000,3,16.5
100296,Ismael Zambada Garcia,2500000,1147380,6400000,8,57
102464,Verónica Jorge Ospina Castro,50000000,39371849,,6,18
101043,,$18000000,"$ 11,045,978",0,0.0,19
102910,Sofía Diego Gómez Morales,3500000,2630233,0.00,0.0,29
102275,Javier Morales Restrepo,9500000,"$ 6,655,321",,0,72
103043,Daniela Sánchez Moreno,2500000,1455838,0,0 cuotas,29 años
100161,Andrés Jorge Díaz Sánchez,5000000.00,3669449 COP,"$ 500,000",3 cuotas,35
100940,Aleksandr Lukashenko,7200000.00,2975218,$ 0,0,46 años
100026,Paula Gabriel Morales Vargas,35000000,14262745.00,0 COP,0.0,21
101037,"CABELLO RONDON, Diosdado",25000000,22242774,0,0,29
100271,Jorge Gonzalo Navarro Rojas,12000000,7206988 COP,$ 0,0,32 años
100075,Ricardo Andrés Mejía Rojas,3500000,1554675,$500000,5,
100851,Mateo Pérez Torres,18000000,,0.00,0,46
103054,Ricardo Esteban Chávez Gómez,,2040549.00,$ 0,0,54 años
101355,Santiago Gabriel Vargas Díaz,35000000 COP,$20960027,$ 0,0 cuotas,
103540,Lucía Castro Pérez,12000000 COP,"$ 10,031,643",$ 0,0,64
102507,HAMAS,"$ 3,500,000",$1509890,$ 0,0,21
101041,José Castro Martínez,18000000 COP,11007462,0 COP,0,27
100125,Daniela Alejandro Ospina López,5000000.00,$3496981,12000000 COP,3,73.5
101667,Claudia Alejandro Romero Restrepo,$18000000,7490398 COP,$ 0,0,61
102401,María Carlos Gutiérrez Ramírez,9500000,7285940.00,0 COP,0,36
100500,Verónica Patricia Castro Ospina,7200000,3500608.00,0,,18
100545,Diosdado Cabello Rondon,50000000,"$ 35,996,181",6400000 COP,8,67
103773,"ABU TEIR, Mohammed",$7200000,3784612,0 COP,0,45 años
102440,Esteban Jiménez Castro,"$ 5,000,000",$2935904,500000.00,9,47
101896,Carlos Hernández Ortiz,12000000.00,9115119,0.00,,68.5
101131,Mateo Laura Valencia Navarro,18000000.00,14743970,0 COP,0,49
100482,Ricardo José Ramírez Hernández,7200000,4596504,0,0,63
102877,Andrés Ortiz Romero,35000000.00,"$ 27,846,296",$ 0,0,69
103016,Juan Gabriel Ortiz Ramírez,"$ 7,200,000","$ 3,683,558",0,0,19
102426,José Castro Valencia,18000000,14665633,1200000.00,10,20
100359,Jorge Sánchez Mendoza,"$ 12,000,000",9723159,0,0,14.5
102700,Diego María González Moreno,2500000,1207411.00,,5,40 años
101878,Aleksandr Lukashenko,9500000,4568563.00,0 COP,0,23
101150,,,23282084.00,$ 0,0,68
102594,Javier Andrés Ospina González,5000000.00,,12000000,3.0,48
102102,Diana Javier Valencia Romero,2500000.00,1114697,0.00,0,43
102356,Adriana Juliana Chávez Gutiérrez,12000000.00,5280918,1200000,6,58 años
102405,Adriana Torres Rodríguez,2500000,2202707.00,0 COP,0,
103561,Ricardo Gonzalo Ospina Chávez,$18000000,8712023,6400000.00,4,64
101166,Andrés Diego Morales Rojas,50000000 COP,$20424047,$ 0,0,16
101396,Alejandro Patricia Morales Rodríguez,7200000,4286880,"$ 500,000",4,16.5
101845,Ana Lucía Romero Hernández,5000000,3982297,12000000.00,3,
101255,Luis Silva Morales,5000000,4078688,$ 0,,59
102671,HEZBOLLAH,50000000,29032662,,0,70 años
102629,,,"$ 2,406,111",0.00,0,22
100055,Felipe Hernández Mendoza,$50000000,"$ 25,554,819",0,,47
101364,Mariana Ricardo Ramírez Romero,35000000 COP,20738384,1200000.00,2,49
100649,Andrés Esteban Hernández Castro,12000000,7199845 COP,0,0,49
100771,Ana Ana Silva Suárez,2500000,1596680,0.00,0.0,72
101507,Alejandro Gabriel Moreno Hernández,"$ 7,200,000",,3500000,,26
101683,Luis Valentina Silva Sánchez,12000000,9914889,0 COP,0,75
103137,Natalia Javier Navarro Sánchez,"$ 5,000,000",4143474,0.00,0,46 años
