id_cliente,nombre_cliente,producto,cupo_preaprobado,fecha_solicitud
100428,Camilo Rodríguez Castro,Avena Quaker sin Gluten,"$ 7,500,000",2024-05-13
101863,Felipe Javier Rojas Martínez,Arena Unikat,5000000,2024/05/07 00:00:00
102475,Patricia Valencia Gómez,Avena Quaker,4500000.00,2024-05-23
100290,Fernando Navarro Silva,Harina P.A.N. Blanca,10000000,06/05/2024
101424,Paula García López,Unikat,10000000,22.05.2024
102468,"AL-ASSAD, Bashar",Donkat,35000000,14.05.2024
101622,Alex Nain Saab Moran,Harina P.A.N. Blanca,10000000 COP,2024-05-01
102083,Camilo Ricardo Suárez Rojas,Avena Quaker sin Gluten,15000000,2024/05/01 00:00:00
100103,China Aerospace Science & Tech Corp,Harina P.A.N. Blanca,"$ 12,500,000",01.05.2024
103313,Jorge Gonzalo Silva Castro,Avena Quaker,1500000,2024-05-04
100149,Mariana Restrepo Martínez,Avena Quaker sin Gluten,20000000,2024-05-30
101833,José Paula Jiménez Restrepo,Avena Quaker sin Gluten,4500000,05-22-2024
100937,Mateo Alejandro Romero Díaz,Avena Molida,2500000,2024-05-22
101475,,Avena Quaker,$1500000,2024-05-25
100878,Camila Navarro Moreno,Arena Unikat,,31.05.2024
102326,Diego Ospina Morales,Avena Quaker sin Gluten,,2024-05-05
103513,Felipe Valentina Moreno Suárez,Donkan,35000000,2024-05-20
103790,Daniela José Chávez Pérez,Avena Quaker,5000000.00,2024-05-26
101496,Daniela María Restrepo Gómez,Donkan,15000000.00,2024/05/16 00:00:00
100558,Diego Diana Sánchez Suárez,Donkan,1500000,05-26-2024
100854,Natalia Esteban Silva Navarro,Avena Molida,"$ 15,000,000",2024-05-15
102454,Gonzalo Gómez Ortiz,Arena Unikat,4500000,05/05/2024
101483,Laura Esteban Navarro Torres,Donkan,3000000.00,05-28-2024
100196,Camila Martínez Gómez,Dogourmet,,26.05.2024
100302,Ana Hernández Restrepo,Donkat,$2500000,2024-05-15
100359,Patricia Adriana Pérez Ramírez,Avena Quaker,1500000,05-24-2024
102174,Tareck Zaidan El Aissami,Avena Quaker sin Gluten,35000000 COP,05-27-2024
103492,"AL-ASSAD, Bashar",Donkat,12500000,2024/05/22 00:00:00
102725,"GUZMAN LOERA, Joaquin",Avena Quaker sin Gluten,15000000,2024/05/22 00:00:00
102968,Gabriel Mateo Romero Hernández,Donkat,2500000.00,2024/05/05 00:00:00
100873,Camilo Andrés Rodríguez Arias,Harina P.A.N. Amarilla,"$ 15,000,000",13.05.2024
100258,"AL-ZAZA, Ziad",,35000000.00,2024-05-23
101693,"EL AISSAMI MADDAH, Tareck Zaidan",Avena Quaker sin Gluten,"$ 2,500,000",05-14-2024
103471,Valentina García Arias,Unikat,10000000,2024-05-27
102920,Jamileh Abdullah Al-Shanti,Avena Molida,"$ 4,500,000",2024-05-11
100716,Felipe Esteban Ospina González,Donkat,20000000,2024-05-19
100757,Gonzalo Santiago Vargas Hernández,,"$ 10,000,000",2024-05-09
103572,Gabriel Lucía Restrepo Sánchez,Harina P.A.N. Amarilla,2500000,
102301,Juan Camilo Rodríguez Hernández,Unikat,12500000,2024-05-11
102173,Ana Daniela Díaz Jaramillo,Unikat,20000000,30/05/2024
100064,"MADURO MOROS, Nicolas",Arena Unikat,5000000 COP,2024-05-31
100731,Jong-Un Kim,Arena Unikat,10000000,2024-05-01
100296,Ismael Zambada Garcia,Avena en Hojuelas,1500000,2024-05-11
102464,Verónica Jorge Ospina Castro,Donkan,,11.05.2024
101043,"MADURO MOROS, Nicolas",Arena Unikat,12500000,2024-05-03
102910,Sofía Diego Gómez Morales,Avena en Hojuelas,10000000,12/05/2024
102275,Lucía Díaz Romero,Avena Quaker sin Gluten,,01.05.2024
103043,Natalia Gutiérrez López,Avena en Hojuelas,3000000.00,05-06-2024
100161,Andrés Jorge Díaz Sánchez,Unikat,"$ 35,000,000",2024-05-17
100940,Aleksandr Lukashenko,Arena Unikat,10000000 COP,2024/05/25 00:00:00
100026,Felipe Jaramillo Ramírez,Harina P.A.N. Amarilla,20000000,05-01-2024
101037,Bashar Al Assad,Dogourmet,2500000,2024-05-23
100271,Lucía Sofía Navarro Hernández,Harina Pancho,"$ 20,000,000",11/05/2024
100075,"ABU TEIR, Mohammed",Donkan,2500000,05-04-2024
100851,Patricia Andrés Restrepo Vargas,,1500000,2024-05-14
103054,,Dogourmet,15000000,2024/05/23 00:00:00
101355,Felipe Claudia Castro Ospina,Avena Quaker,20000000,14.05.2024
103540,Mohammed Abu Teir,Avena Molida,$2500000,23/05/2024
102507,HAMAS,Donkat,15000000,2024-05-22
101041,Mohammed Abu Teir,Donkan,5000000 COP,2024/05/03 00:00:00
100125,Lucía Ospina Gómez,Dogourmet,15000000,26.05.2024
101667,Laura González Mejía,Avena Quaker sin Gluten,3000000.00,14.05.2024
102401,Mohammed Abu Teir,Harina Pancho,5000000,2024-05-12
100500,Mateo Mateo González Castro,Donkan,"$ 3,000,000",2024-05-12
100545,Diosdado Cabello Rondon,Dogourmet,15000000 COP,11/05/2024
103773,Diego Ricardo Gutiérrez Moreno,Avena Quaker sin Gluten,1500000 COP,28.05.2024
102440,Esteban Jiménez Castro,Donkan,"$ 1,500,000",2024-05-03
101896,Santiago Gonzalo Restrepo Vargas,Unikat,15000000.00,
101131,Aleksandr Lukashenko,Avena en Hojuelas,20000000,2024-05-08
100482,Paula Juliana Gómez Jaramillo,Avena en Hojuelas,10000000,29.05.2024
102877,Andrés Ortiz Romero,Donkan,"$ 5,000,000",05-12-2024
103016,Miguel A. Treviño Morales,Donkan,20000000,11/05/2024
102426,José Castro Valencia,Avena en Hojuelas,4500000,10.05.2024
100359,Felipe Patricia Hernández González,Donkat,1500000.00,29.05.2024
102700,Diego María González Moreno,Harina Pancho,,2024-05-07
101878,Daniela Castro Rojas,Donkat,"$ 35,000,000",05-05-2024
101150,,Donkat,"$ 2,500,000",2024-05-24
102594,Javier Andrés Ospina González,,10000000 COP,30.05.2024
102102,Sofía Verónica Moreno Torres,Donkan,35000000 COP,2024/05/18 00:00:00
102356,Adriana Juliana Chávez Gutiérrez,Unikat,"$ 10,000,000",02.05.2024
102405,Carlos Javier Gutiérrez Mejía,Avena Quaker sin Gluten,20000000.00,20.05.2024
103561,Ricardo Gonzalo Ospina Chávez,Avena Quaker sin Gluten,5000000,2024-05-31
101166,Santiago Andrés Suárez Jiménez,Dogourmet,4500000,15.05.2024
101396,Laura Juan Chávez Gutiérrez,Avena Molida,35000000 COP,2024/05/07 00:00:00
101845,Ana Lucía Romero Hernández,Avena en Hojuelas,4500000 COP,2024-05-16
101255,Luis Silva Morales,Dogourmet,1500000,
102671,HEZBOLLAH,Dogourmet,,27/05/2024
102629,,Dogourmet,1500000,2024-05-18
100055,Felipe Hernández Mendoza,Avena Quaker,4500000,
101364,"AL-ASSAD, Bashar",Dogourmet,"$ 1,500,000",2024-05-08
100649,Andrés Esteban Hernández Castro,Unikat,4500000,22.05.2024
100771,Fernando Felipe Chávez Martínez,Harina Pancho,3000000,16/05/2024
101507,Alejandro Gabriel Moreno Hernández,,12500000 COP,
101683,Mahmoud Khaled Zahhar,Harina P.A.N. Amarilla,12500000,07/05/2024
103137,Natalia Javier Navarro Sánchez,Harina Pancho,2500000.00,2024/05/08 00:00:00
100121,Felipe Carlos Arias Hernández,Unikat,10000000,2024-05-05
102687,,Arena Unikat,35000000,2024-05-13
101519,Paula Gómez Chávez,Donkan,$7500000,05-11-2024
100869,HAMAS,Arena Unikat,7500000,16/05/2024
101999,Ricardo Sofía Ortiz Ramírez,Donkat,4500000.00,2024-05-20
101639,Mateo Vargas Gutiérrez,Avena Molida,"$ 10,000,000",27.05.2024
100613,Lucía Juan Vargas Vargas,Harina P.A.N. Blanca,20000000,
101875,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,Avena Molida,1500000,2024/05/31 00:00:00
101395,"AL-SHANTI, Jamileh Abdullah",Dogourmet,2500000,2024-05-02
101787,Patricia López Ospina,Avena Molida,$12500000,2024-05-30
102257,Jamileh Abdullah Al-Shanti,Dogourmet,"$ 4,500,000",05-25-2024
103033,,Avena Molida,3000000.00,13.05.2024
100101,Diana Jiménez Ortiz,Unikat,2500000,30/05/2024
101820,Andrés Adriana Ortiz Ospina,Arena Unikat,5000000,2024-05-25
103648,Gonzalo Juliana Valencia Díaz,Avena en Hojuelas,3000000,2024-05-07
101726,Camilo Juan Pérez Díaz,Avena Molida,,2024-05-10
102011,Natalia Gonzalo Ramírez Rojas,Donkat,$1500000,14.05.2024
102845,Lucía Patricia Valencia Torres,Dogourmet,5000000 COP,2024-05-11
102242,Mariana Patricia Jaramillo Mejía,Avena en Hojuelas,5000000,01.05.2024
103176,Claudia Javier Ospina Ospina,,,05-29-2024
101633,Diego Felipe Silva Torres,Avena en Hojuelas,"$ 1,500,000",05/05/2024
100489,Esteban Luis Suárez Chávez,Unikat,1500000,2024/05/07 00:00:00
101737,"LUKASHENKO, Aleksandr",Harina P.A.N. Blanca,7500000,23/05/2024
101251,Valentina Navarro Suárez,Unikat,$20000000,2024-05-21
103116,Camilo Sánchez Vargas,Avena Quaker sin Gluten,3000000.00,2024-05-12
100347,Claudia Navarro Rodríguez,Avena Molida,20000000,05-20-2024
100004,Juan Carlos Sánchez Jaramillo,Arena Unikat,"$ 15,000,000",22/05/2024
101914,Laura López Jaramillo,Dogourmet,"$ 2,500,000",02/05/2024
102998,Fernando Restrepo Romero,Unikat,20000000,2024-05-23
100275,Mateo Martínez Hernández,Harina P.A.N. Amarilla,1500000 COP,2024/05/19 00:00:00
100208,"KIM, Jong Un",Harina P.A.N. Amarilla,12500000.00,2024-05-12
100196,Rafael Caro-Quintero,Harina Pancho,,19/05/2024
100048,Jorge Camila López Pérez,Dogourmet,3000000.00,29/05/2024
102621,Javier Ospina Jiménez,Avena Quaker,20000000,2024/05/20 00:00:00
100619,Ricardo Díaz Moreno,Donkat,"$ 35,000,000",20.05.2024
101164,Santiago Pérez Navarro,Harina P.A.N. Amarilla,"$ 7,500,000",07/05/2024
100380,"CARO QUINTERO, Rafael",Avena Quaker,4500000,2024/05/25 00:00:00
102185,Mariana Esteban Valencia Suárez,Harina P.A.N. Amarilla,35000000 COP,2024/05/25 00:00:00
101233,Gonzalo Pérez Ospina,Avena Molida,35000000,
102409,Esteban José Rojas Rojas,,1500000.00,2024/05/07 00:00:00
101819,Adriana Fernando López Moreno,Avena Quaker sin Gluten,5000000,05-19-2024
101299,Sofía Romero Gutiérrez,Harina Pancho,"$ 12,500,000",2024-05-04
103731,"ZAHHAR, Mahmoud Khaled",Arena Unikat,15000000,2024/05/23 00:00:00
103352,Patricia Lucía Hernández Ortiz,Harina Pancho,2500000,05-27-2024
100214,"EL AISSAMI MADDAH, Tareck Zaidan",Dogourmet,"$ 12,500,000",05-07-2024
100605,Juliana López Torres,Dogourmet,,05-12-2024
102239,Andrés Jiménez Mendoza,Harina Pancho,,2024/05/29 00:00:00
101927,Laura Felipe García Mendoza,Dogourmet,5000000.00,2024-05-18
100424,Carlos Gutiérrez Ospina,Unikat,15000000 COP,22/05/2024
101876,Camila Restrepo Pérez,Harina Pancho,12500000,02.05.2024
103540,Felipe Camila Restrepo Valencia,Donkat,20000000 COP,05-17-2024
101141,Juliana Javier Jiménez Mendoza,Donkan,15000000,
102957,Gabriel Sánchez Ramírez,Avena Molida,4500000,2024/05/29 00:00:00
102717,Lucía Ospina Jiménez,Harina P.A.N. Amarilla,20000000,2024/05/13 00:00:00
103226,Juan Rojas Mendoza,Avena Quaker sin Gluten,12500000.00,14.05.2024
101677,,Avena en Hojuelas,10000000,05.05.2024
103323,Mahmoud Khaled Zahhar,Unikat,"$ 1,500,000",05-11-2024
100537,Gonzalo Laura Suárez López,Arena Unikat,3000000,2024-05-30
103428,,Unikat,35000000,2024/05/29 00:00:00
101164,Verónica Arias Díaz,Avena Quaker sin Gluten,,12/05/2024
102226,Laura García Morales,,1500000,2024-05-28
100317,Juliana Ana Navarro Arias,Donkan,5000000,28/05/2024
102902,Daniela Restrepo Hernández,Avena Quaker sin Gluten,2500000.00,2024-05-01
100701,Camilo Ramírez García,Dogourmet,"$ 15,000,000",13/05/2024
103416,"TREVIÑO MORALES, Miguel Angel",Avena Molida,5000000,30.05.2024
101839,Ricardo Díaz Mendoza,Harina P.A.N. Blanca,7500000,2024-05-08
103336,Diosdado Cabello Rondon,Avena Molida,15000000.00,29/05/2024
100851,Santiago Díaz Rodríguez,Donkat,10000000.00,2024-05-10
100762,Javier Andrés Restrepo Jiménez,Unikat,3000000.00,24/05/2024
100612,"SAAB MORAN, Alex Nain",Harina P.A.N. Blanca,15000000 COP,16/05/2024
101792,Joaquin Guzman Loera 'El Chapo',Harina P.A.N. Amarilla,1500000,22/05/2024
100994,Claudia Paula Romero Jaramillo,Donkan,10000000,05-31-2024
101354,Mariana María Martínez Chávez,,7500000.00,05-23-2024
103178,Nicolas Maduro Moros,Unikat,"$ 4,500,000",22.05.2024
103341,Rafael Caro-Quintero,,1500000,06.05.2024
101356,"MADURO MOROS, Nicolas",Donkan,,14/05/2024
101200,Jorge Mariana Ospina López,Harina P.A.N. Amarilla,2500000,
103561,Natalia Mateo Mendoza Navarro,Dogourmet,12500000,13.05.2024
101140,Alejandro Gómez Silva,Avena en Hojuelas,35000000 COP,09.05.2024
102825,Jorge Vargas García,Harina Pancho,5000000.00,11/05/2024
100979,Mariana Restrepo Díaz,Dogourmet,20000000,05-11-2024
101999,Claudia Mateo Rojas López,Donkat,1500000.00,2024-05-20
102942,"MADURO MOROS, Nicolas",Harina P.A.N. Blanca,$4500000,05-08-2024
100988,CHINA AEROSPACE SCIENCE AND TECHNOLOGY CORPORATION,Arena Unikat,15000000,28.05.2024
101014,Alex Nain Saab Moran,Donkan,10000000.00,2024-05-02
101499,Luis Rodríguez Sánchez,Avena Quaker,4500000,27.05.2024
100678,Diego Valencia Mejía,Avena en Hojuelas,12500000,2024/05/11 00:00:00
101447,Lucía Natalia Ospina Mendoza,Unikat,7500000.00,05-20-2024
100548,Juan Gonzalo Gutiérrez Suárez,Avena Molida,35000000,2024-05-04
102824,Fernando Jorge Moreno Díaz,Donkan,"$ 3,000,000",2024/05/22 00:00:00
101856,Mahmoud Khaled Zahhar,Dogourmet,15000000.00,2024-05-17
100379,Esteban Laura García Vargas,Avena Quaker sin Gluten,7500000,2024-05-23
100165,Tareck Zaidan El Aissami,Dogourmet,3000000,13.05.2024
100232,Diego Torres Silva,Avena Quaker,"$ 7,500,000",2024-05-08
103017,Santiago Fernando Mendoza Gómez,Arena Unikat,,25/05/2024
103369,Juan José Vargas Pérez,Avena en Hojuelas,1500000,05-27-2024
103789,Gonzalo Ana Rodríguez Mendoza,Unikat,20000000 COP,2024-05-03
100033,Gabriel Gonzalo Silva Arias,Harina P.A.N. Amarilla,15000000 COP,2024/05/03 00:00:00
101937,Sofía Jorge Chávez Romero,Harina P.A.N. Amarilla,4500000,
100760,Camila Lucía Arias Pérez,Unikat,4500000,2024-05-05
103167,"ABU TEIR, Mohammed",Harina Pancho,20000000,23.05.2024
102295,Jorge Mendoza Silva,,3000000.00,05-31-2024
103315,Camilo Daniela Arias Silva,Donkan,3000000,05-27-2024
101314,María Luis Morales Castro,Donkat,"$ 15,000,000",2024-05-23
102003,Felipe Restrepo Navarro,Harina P.A.N. Blanca,5000000 COP,2024/05/23 00:00:00
102532,Javier Morales Pérez,Harina P.A.N. Amarilla,"$ 15,000,000",2024-05-16
100093,Juan Morales Díaz,,5000000 COP,
101412,Verónica Jaramillo Navarro,Harina P.A.N. Blanca,12500000,25.05.2024
103096,Diego García Suárez,Arena Unikat,,01.05.2024
103156,Adriana José Martínez Hernández,Arena Unikat,12500000 COP,2024/05/01 00:00:00
101634,Daniela Sofía Martínez Restrepo,Unikat,1500000,05-20-2024
103136,,Avena Quaker,"$ 4,500,000",
102141,"TREVIÑO MORALES, Miguel Angel",Harina P.A.N. Blanca,1500000.00,2024/05/28 00:00:00
100885,Ana Valentina Gutiérrez Vargas,Avena Quaker sin Gluten,$4500000,26.05.2024
102552,Juliana Fernando Mendoza Castro,Dogourmet,3000000,05-11-2024
102018,"PURI, Genaro",Harina Pancho,3000000.00,2024-05-29
101295,Felipe Alejandro Rojas Moreno,Harina P.A.N. Amarilla,4500000.00,2024/05/04 00:00:00
101754,,Unikat,15000000.00,07/05/2024
102178,Esteban Valentina Torres Gutiérrez,Harina P.A.N. Blanca,1500000,08/05/2024
102118,Camilo Arias Rojas,Donkat,12500000 COP,2024-05-09
100533,Jamileh Abdullah Al-Shanti,Harina P.A.N. Blanca,10000000,2024-05-15
101467,Mariana María Sánchez Chávez,Avena en Hojuelas,5000000,2024-05-04
102228,Patricia Natalia Valencia Vargas,Harina P.A.N. Amarilla,"$ 5,000,000",23/05/2024
102207,HAMAS,Donkat,2500000,2024/05/13 00:00:00
103065,Daniela Díaz Navarro,Arena Unikat,,2024-05-11
102051,Daniela Patricia Vargas Navarro,Avena Quaker,10000000.00,2024/05/09 00:00:00
100812,Jorge José Rojas Rodríguez,Avena Quaker sin Gluten,35000000,2024-05-22
100945,,Harina P.A.N. Blanca,,31/05/2024
103276,Felipe Felipe Ortiz Suárez,Avena Molida,12500000 COP,2024-05-22
103046,HEZBOLLAH,Avena Quaker,"$ 10,000,000",08/05/2024
103235,Ana Gonzalo Valencia Rodríguez,Avena Molida,4500000,25.05.2024
100285,Mateo Natalia López Sánchez,Avena Quaker,$10000000,2024-05-26
100773,Juan Chávez Rojas,Arena Unikat,$12500000,2024-05-02
101248,Verónica Alejandro Jiménez Sánchez,Harina Pancho,20000000 COP,2024-05-09
103038,Lucía Fernando Ramírez Pérez,Arena Unikat,$12500000,2024/05/23 00:00:00
100459,Andrés Santiago Gómez Gómez,Donkat,2500000.00,2024-05-15
101282,Fernando Gonzalo Vargas Ortiz,,$2500000,
101730,Diosdado Cabello Rondon,Avena Quaker sin Gluten,15000000.00,2024-05-23
101905,María Valencia Gómez,Avena en Hojuelas,2500000,05-23-2024
103507,Alejandro Luis Gutiérrez López,Avena Quaker sin Gluten,20000000,2024-05-10
102923,Fernando Gutiérrez Hernández,Donkan,"$ 3,000,000",29.05.2024
103520,Sofía Juliana Jaramillo Moreno,Donkat,35000000,2024-05-18
101698,Nicolas Maduro Moros,Donkan,10000000,2024/05/15 00:00:00
103423,José Ramírez García,Avena en Hojuelas,12500000 COP,2024/05/22 00:00:00
102980,Claudia Gómez Mejía,Avena Molida,2500000,2024-05-14
100422,Esteban Suárez Pérez,Avena Molida,15000000,05-25-2024
100871,Ricardo Silva Mejía,,35000000.00,2024/05/18 00:00:00
102291,Camila Jaramillo Mendoza,Dogourmet,12500000,02/05/2024
101369,Diana Alejandro Gutiérrez Vargas,Harina P.A.N. Amarilla,3000000,21.05.2024
101978,Juan Santiago Díaz Navarro,Avena Molida,20000000,05-14-2024
103729,Juan Restrepo Romero,Arena Unikat,4500000.00,07.05.2024
103104,Natalia Mateo Silva Navarro,Dogourmet,15000000,04.05.2024
100773,"ABU TEIR, Mohammed",Dogourmet,,25.05.2024
102161,Juan Gabriel Mejía Martínez,Dogourmet,"$ 15,000,000",2024/05/14 00:00:00
102042,Lucía Jorge Díaz López,Arena Unikat,1500000.00,2024/05/29 00:00:00
102432,Joaquin Guzman Loera 'El Chapo',Harina Pancho,"$ 35,000,000",14/05/2024
100242,Mariana Camila Arias Moreno,Unikat,"$ 5,000,000",09.05.2024
101476,,,5000000,20/05/2024
102365,Mariana Claudia Mejía Jaramillo,Donkan,$1500000,2024-05-26
100735,Andrés Ana Vargas Restrepo,,20000000 COP,2024-05-08
102716,"AL-ZAZA, Ziad",Avena Quaker sin Gluten,,30/05/2024
103086,Gabriel López Ospina,Avena Quaker sin Gluten,"$ 1,500,000",2024-05-08
101904,Alejandro Torres Rojas,Donkat,12500000,2024-05-05
103442,Javier Juan Martínez Moreno,Avena Quaker,"$ 10,000,000",25/05/2024
100889,Valentina Restrepo Ortiz,Avena Quaker sin Gluten,3000000,31/05/2024
102036,,Dogourmet,3000000,05-25-2024
103317,"SAAB MORAN, Alex Nain",Avena Quaker,$12500000,05-24-2024
101028,Carlos Ricardo Torres Morales,Harina P.A.N. Blanca,"$ 4,500,000",2024-05-01
102796,Tareck Zaidan El Aissami,Harina P.A.N. Amarilla,35000000.00,29.05.2024
101503,Joaquin Guzman Loera 'El Chapo',Donkat,"$ 35,000,000",2024-05-03
100413,Carlos Ortiz Valencia,Avena Molida,$15000000,05-21-2024
103660,Diana Mateo Suárez Rodríguez,Dogourmet,35000000,12.05.2024
102004,Ricardo Felipe González Romero,Dogourmet,"$ 15,000,000",
100123,Ismael Zambada Garcia,,"$ 4,500,000",21.05.2024
102139,Jong-Un Kim,Avena en Hojuelas,7500000.00,09.05.2024
102603,Tareck Zaidan El Aissami,Avena Molida,1500000,05-15-2024
100093,Camilo Sofía Pérez Romero,Avena Quaker,3000000,17/05/2024
100523,Mateo Natalia Pérez Rodríguez,Donkan,1500000,2024/05/14 00:00:00
100914,Camilo María Navarro Ospina,Avena Quaker sin Gluten,12500000,2024/05/03 00:00:00
103647,Juliana Felipe Moreno Pérez,Arena Unikat,1500000,2024-05-11
101561,Bashar Al Assad,Harina Pancho,3000000,
102443,Mariana Arias Ortiz,,5000000.00,05-30-2024
102305,"AL-ASSAD, Bashar",Donkan,"$ 7,500,000",10/05/2024
102103,Natalia Jaramillo Martínez,Unikat,4500000,05.05.2024
103015,"MADURO MOROS, Nicolas",Unikat,4500000,2024-05-13
100839,Santiago Suárez Ospina,Arena Unikat,3000000,2024-05-24
101745,Mariana Morales García,Dogourmet,10000000,05-04-2024
101238,"ABU TEIR, Mohammed",Avena en Hojuelas,,2024/05/24 00:00:00
100851,HEZBOLLAH,Arena Unikat,3000000,2024/05/10 00:00:00
102580,Valentina Adriana Moreno Romero,Avena Quaker sin Gluten,2500000,14.05.2024
101198,Juan Verónica González Arias,Arena Unikat,"$ 35,000,000",
101433,"ZAMBADA GARCIA, Ismael",Unikat,"$ 4,500,000",14/05/2024
102820,Ricardo Mejía Morales,,15000000,2024/05/18 00:00:00
101593,Gonzalo Rodríguez Jiménez,Donkat,7500000 COP,05-03-2024
101822,Ricardo Mariana Pérez Gutiérrez,Avena Quaker sin Gluten,$4500000,2024-05-12
101618,Adriana Morales López,Harina Pancho,7500000,2024-05-08
100910,Daniela Díaz Chávez,Avena Quaker sin Gluten,4500000,17/05/2024
101592,Diana González Moreno,Harina P.A.N. Blanca,4500000.00,2024-05-03
102547,Sofía Silva Arias,,10000000,2024-05-29
101882,Sofía Patricia Valencia Rojas,Donkat,20000000,2024/05/24 00:00:00
103090,Camila Jiménez López,Avena Quaker,$20000000,05-13-2024
103226,Mateo Luis López López,Avena Quaker sin Gluten,2500000,2024-05-20
103461,Nicolas Maduro Moros,Avena en Hojuelas,"$ 10,000,000",22/05/2024
102111,"SAAB MORAN, Alex Nain",Donkan,"$ 7,500,000",2024/05/25 00:00:00
103217,Miguel A. Treviño Morales,Unikat,"$ 4,500,000",2024-05-01
103506,Juan Mendoza Moreno,Unikat,2500000 COP,2024/05/03 00:00:00
100776,Daniela José Mendoza Sánchez,,"$ 35,000,000",2024-05-12
100333,,Avena en Hojuelas,"$ 10,000,000",2024-05-16
102629,"ABU TEIR, Mohammed",Avena Quaker sin Gluten,20000000 COP,2024/05/20 00:00:00
100342,Natalia González Restrepo,Harina Pancho,20000000,2024-05-27
102304,Claudia Santiago Ramírez López,Avena Quaker sin Gluten,"$ 1,500,000",
101929,,Unikat,7500000.00,12/05/2024
100279,Patricia Daniela Navarro González,Arena Unikat,3000000 COP,2024/05/26 00:00:00
102661,Mahmoud Khaled Zahhar,Avena Quaker,1500000 COP,2024/05/19 00:00:00
100451,Luis Verónica Pérez Díaz,Harina P.A.N. Amarilla,15000000,05-27-2024
100801,Diana Andrés Ortiz Ortiz,Harina P.A.N. Blanca,3000000,2024/05/19 00:00:00
103227,Verónica Andrés Martínez Restrepo,Harina Pancho,4500000,10.05.2024
